ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,host_country,is_host,type_of_event
2469,Virgilijus Alekna,M,28.0,200.0,130.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,Gold,Australia,False,individual_games
2469,Virgilijus Alekna,M,32.0,200.0,130.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,Gold,Greece,False,individual_games
2469,Virgilijus Alekna,M,36.0,200.0,130.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Discus Throw,Bronze,China,False,individual_games
2483,Rumen Aleksandrov,M,20.0,176.0,89.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver,Soviet Union,False,individual_games
2497,Artur Aleksanyan,M,20.0,190.0,98.0,Armenia,ARM,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze,UK,False,individual_games
2497,Artur Aleksanyan,M,24.0,190.0,98.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,Brazil,False,individual_games
2511,Vasily Ivanovich Alekseyev,M,30.0,185.0,160.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold,Germany,False,individual_games
2511,Vasily Ivanovich Alekseyev,M,34.0,185.0,160.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold,Canada,False,individual_games
2513,Galina Aleksandrovna Alekseyeva,F,17.0,157.0,50.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Platform,Bronze,Japan,False,individual_games
2570,Gustav Bernhard Franck Alexander,M,26.0,,,UK,GBR,1908 Summer,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,Silver,UK,True,individual_games
2589,Marc Robert Alexandre,M,24.0,170.0,73.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,Bronze,USA,False,individual_games
2589,Marc Robert Alexandre,M,28.0,170.0,73.0,France,FRA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,Gold,South Korea,False,individual_games
2597,Constantin Alexandru,M,26.0,157.0,52.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver,Soviet Union,False,individual_games
2599,Ion Alexe,M,26.0,189.0,81.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Heavyweight,Silver,Germany,False,individual_games
2607,Vladimir Petrovich Aleynik,M,23.0,184.0,74.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Platform,Bronze,Canada,False,individual_games
2607,Vladimir Petrovich Aleynik,M,27.0,184.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Platform,Silver,Soviet Union,True,individual_games
2608,Yevgeny Vasilyevich Aleynikov,M,33.0,181.0,88.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze,Australia,False,individual_games
2610,Abdoul Razak Issoufou Alfaga,M,21.0,207.0,90.0,Niger,NIG,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Silver,Brazil,False,individual_games
2619,Lidiya Nikolayevna Alfeyeva,F,30.0,170.0,62.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Long Jump,Bronze,Canada,False,individual_games
2651,Sara Anneli Algotsson Ostholt,F,37.0,163.0,56.0,Sweden,SWE,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver,UK,False,individual_games
2695,Nia Sifaatihii Ali,F,27.0,170.0,65.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Silver,Brazil,False,individual_games
2722,Rahim Aliabadi,M,29.0,158.0,48.0,Iran,IRI,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver,Germany,False,individual_games
2723,Gaston Jules Louis Antoine Alibert,M,30.0,,,France,FRA,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Individual",Gold,UK,False,individual_games
2735,Sergey Gennadyevich Alifirenko,M,41.0,168.0,72.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold,Australia,False,individual_games
2735,Sergey Gennadyevich Alifirenko,M,45.0,168.0,72.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze,Greece,False,individual_games
2737,Vladimir Aleksandrovich Alikin,M,22.0,,,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver,USA,False,individual_games
2755,Aleksey Aleksandrovich Alipov,M,29.0,175.0,80.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,Gold,Greece,False,individual_games
2755,Aleksey Aleksandrovich Alipov,M,32.0,175.0,80.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,Bronze,China,False,individual_games
2756,Georgios Aliprantis,M,,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Rope Climbing,Gold,Greece,True,individual_games
2769,Kimia Alizadeh Zenoorin,F,18.0,185.0,57.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Bronze,Brazil,False,individual_games
2792,mile Allais,M,23.0,168.0,68.0,France,FRA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Men's Combined,Bronze,Germany,False,individual_games
2794,Mohamed Allalou,M,26.0,174.0,63.0,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Welterweight,Bronze,Australia,False,individual_games
2799,Olivier Allamand,M,22.0,175.0,72.0,France,FRA,1992 Winter,1992,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver,France,True,individual_games
2800,Alister Millar Allan,M,40.0,162.0,68.0,UK,GBR,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,USA,False,individual_games
2800,Alister Millar Allan,M,44.0,162.0,68.0,UK,GBR,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver,South Korea,False,individual_games
2849,"Katherine Jessie Jean ""Kate"" Allen (-Diechtler)",F,34.0,163.0,53.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,Gold,Greece,False,individual_games
2869,"Scott Ethan ""Scotty"" Allen",M,14.0,163.0,69.0,USA,USA,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Men's Singles,Bronze,Austria,False,individual_games
2877,"Katherine Fiona ""Kate"" Allenby",F,26.0,177.0,72.0,UK,GBR,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze,Australia,False,individual_games
2894,Derek Swithin Allhusen,M,54.0,180.0,71.0,UK,GBR,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver,Mexico,False,individual_games
2991,Almighty Voice,M,,,,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze,USA,False,individual_games
2998,Erik Albin Almlf,M,20.0,188.0,73.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Triple Jump,Bronze,Sweden,True,individual_games
2998,Erik Albin Almlf,M,28.0,188.0,73.0,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Triple Jump,Bronze,Belgium,False,individual_games
3052,"Mikhail Surenovich ""Misha"" Aloyan",M,23.0,164.0,52.0,Russia,RUS,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Flyweight,Bronze,UK,False,individual_games
3055,Glory Alozie Oluchi,F,22.0,155.0,51.0,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,Silver,Australia,False,individual_games
3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Gold,Norway,True,individual_games
3069,Thomas Alsgaard (Alsgrd-),M,26.0,190.0,82.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,Gold,Japan,False,individual_games
3069,Thomas Alsgaard (Alsgrd-),M,30.0,190.0,82.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,Gold,USA,False,individual_games
3070,Malin Therse Alshammar,F,23.0,180.0,64.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,Silver,Australia,False,individual_games
3070,Malin Therse Alshammar,F,23.0,180.0,64.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Freestyle,Silver,Australia,False,individual_games
3102,"Fernando ""Nando"" Altimani",M,18.0,177.0,70.0,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 10 kilometres Walk,Bronze,Sweden,False,individual_games
3118,Jeannette Eleanor Altwegg (-Wirz),F,17.0,,,UK,GBR,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Bronze,Switzerland,False,individual_games
3118,Jeannette Eleanor Altwegg (-Wirz),F,21.0,,,UK,GBR,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Women's Singles,Gold,Norway,False,individual_games
3174,Lzaro Jorge lvarez Estrada,M,21.0,173.0,60.0,Cuba,CUB,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Bantamweight,Bronze,UK,False,individual_games
3174,Lzaro Jorge lvarez Estrada,M,25.0,173.0,60.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Lightweight,Bronze,Brazil,False,individual_games
3206,Yuri Alvear Orjuela,F,26.0,176.0,70.0,Colombia,COL,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,Bronze,UK,False,individual_games
3206,Yuri Alvear Orjuela,F,30.0,176.0,70.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Silver,Brazil,False,individual_games
3240,Mohamed Aly Reda,M,29.0,190.0,91.0,Egypt,EGY,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Super-Heavyweight,Silver,Greece,False,individual_games
3245,Anatoly Nikolayevich Alyabyev,M,28.0,,,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,Bronze,USA,False,individual_games
3245,Anatoly Nikolayevich Alyabyev,M,28.0,,,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,Gold,USA,False,individual_games
3257,"Joseph ""Jos"" Alzin",M,26.0,,146.0,Luxembourg,LUX,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Heavyweight,Silver,Belgium,False,individual_games
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,Bronze,USA,False,individual_games
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,Silver,USA,False,individual_games
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,Gold,USA,False,individual_games
3281,Simona Amnar (-Tabr),F,20.0,158.0,44.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,Gold,Australia,False,individual_games
3281,Simona Amnar (-Tabr),F,20.0,158.0,44.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,Bronze,Australia,False,individual_games
3295,Ingrda Amantova,F,19.0,170.0,69.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,Bronze,USA,False,individual_games
3317,Prince Amartey,M,28.0,177.0,75.0,Ghana,GHA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Middleweight,Bronze,Germany,False,individual_games
3321,Jean-Pierre Bernard Andr Amat,M,34.0,175.0,74.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Rifle, 10 metres",Bronze,USA,False,individual_games
3321,Jean-Pierre Bernard Andr Amat,M,34.0,175.0,74.0,France,FRA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold,USA,False,individual_games
3365,Ernesto Ambrosini,M,25.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,Belgium,False,individual_games
3433,Sbastien Amiez,M,29.0,180.0,87.0,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,Silver,USA,False,individual_games
3472,Simon Ammann,M,20.0,171.0,55.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold,USA,False,individual_games
3472,Simon Ammann,M,20.0,171.0,55.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold,USA,False,individual_games
3472,Simon Ammann,M,28.0,171.0,55.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold,Canada,False,individual_games
3472,Simon Ammann,M,28.0,171.0,55.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold,Canada,False,individual_games
3493,Edward John Amoore,M,31.0,,,UK,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 yards",Bronze,UK,True,individual_games
3494,"Judith Florence ""Judy"" Amoore-Pollock",F,24.0,163.0,55.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 400 metres,Bronze,Japan,False,individual_games
3512,Nijel Carlos Amilfitano Amos,M,18.0,179.0,60.0,Botswana,BOT,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,Silver,UK,False,individual_games
3519,Roman Amoyan,M,24.0,158.0,55.0,Armenia,ARM,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,China,False,individual_games
3537,Marwa Al-Amri,F,27.0,160.0,58.0,Tunisia,TUN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze,Brazil,False,individual_games
3563,"Francis ""Frank"" Amyot",M,31.0,188.0,84.0,Canada,CAN,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,Germany,False,individual_games
3566,An Ba-Ul,M,22.0,169.0,66.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,Silver,Brazil,False,individual_games
3567,An Byeong-Geun,M,22.0,172.0,78.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Lightweight,Gold,USA,False,individual_games
3574,An Dae-Hyeon,M,25.0,166.0,67.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,South Korea,True,individual_games
3581,An Han-Bong,M,23.0,163.0,62.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold,Spain,False,individual_games
3593,An Kum-Ae,F,28.0,160.0,52.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Lightweight,Silver,China,False,individual_games
3593,An Kum-Ae,F,32.0,160.0,52.0,North Korea,PRK,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Lightweight,Gold,UK,False,individual_games
3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Bronze,Italy,False,individual_games
3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold,Italy,False,individual_games
3604,Viktor An,M,20.0,170.0,65.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold,Italy,False,individual_games
3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Gold,Russia,True,individual_games
3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold,Russia,True,individual_games
3604,Viktor An,M,28.0,170.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Bronze,Russia,True,individual_games
3608,An Yeong-Su,M,20.0,174.0,70.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Silver,USA,False,individual_games
3610,An Yulong,M,19.0,173.0,70.0,China,CHN,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Silver,Japan,False,individual_games
3672,milie Andol,F,28.0,170.0,97.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Heavyweight,Gold,Brazil,False,individual_games
3673,Olle Henrik Martin Anderberg,M,28.0,,,Sweden,SWE,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,UK,False,individual_games
3673,Olle Henrik Martin Anderberg,M,32.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,Finland,False,individual_games
3686,Alf Steen Andersen,M,21.0,,,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold,Switzerland,False,individual_games
3687,Anders Peter Andersen,M,26.0,,70.0,Denmark,DEN,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,UK,False,individual_games
3703,Carl Albert Andersen,M,23.0,,,Norway,NOR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Pole Vault,Bronze,France,False,individual_games
3718,Johan Frederik Kobberup Andersen,M,28.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver,UK,False,individual_games
3720,Frithjof Andersen,M,27.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze,Belgium,False,individual_games
3725,"Greta Marie Andersen (-Sonnichsen, -Veress)",F,21.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,Gold,UK,False,individual_games
3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",Gold,Norway,True,individual_games
3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 5,000 metres",Gold,Norway,True,individual_games
3734,Hjalmar Johan Andersen,M,28.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 10,000 metres",Gold,Norway,True,individual_games
3768,Ove Andersen,M,28.0,178.0,70.0,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze,Netherlands,False,individual_games
3775,Reidar Andersen,M,24.0,180.0,,Norway,NOR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Bronze,Germany,False,individual_games
3782,Terje Andersen,M,27.0,180.0,75.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze,USA,False,individual_games
3788,Grete Andersen-Waitz,F,30.0,172.0,53.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Marathon,Silver,USA,False,individual_games
3815,Gary Lee Anderson,M,25.0,183.0,77.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold,Japan,False,individual_games
3815,Gary Lee Anderson,M,29.0,183.0,77.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Gold,Mexico,False,individual_games
3816,Gary John Anderson,M,24.0,181.0,75.0,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze,Spain,False,individual_games
3820,Haley Danita Anderson,F,20.0,178.0,68.0,USA,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 10 kilometres Open Water,Silver,UK,False,individual_games
3823,Jamie Louise Anderson,F,23.0,160.0,54.0,USA,USA,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Slopestyle,Gold,Russia,False,individual_games
3824,Jasey-Jay Anderson,M,34.0,178.0,80.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,Gold,Canada,True,individual_games
3828,John Franklin Anderson,M,25.0,191.0,97.0,USA,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Discus Throw,Gold,USA,True,individual_games
3847,Miller Altman Anderson,M,25.0,,,USA,USA,1948 Summer,1948,Summer,London,Diving,Diving Men's Springboard,Silver,UK,False,individual_games
3847,Miller Altman Anderson,M,29.0,,,USA,USA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Men's Springboard,Silver,Finland,False,individual_games
3854,Paul Edward Anderson,M,24.0,178.0,141.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Heavyweight,Gold,Australia,False,individual_games
